stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
1994,831994,Shadelands Dr + N Wiget Ln,Shadelands Drive and North Wiget Lane,37.926948,-122.024185,0,,1
1231,831231,St Mary's Rd + Cattle Chute Rd,Saint  Mary's Road and Cattle Chute Road,37.85396,-122.103697,0,,0
1230,831230,St Mary's Rd + Cattle Chute Rd,Saint  Mary's Road and Cattle Chute Road,37.854226,-122.103697,0,,0
1224,831224,St Mary's Rd + Glenside Dr,Saint  Mary's Road and Glenside Drive,37.881151,-122.103915,0,,0
1362,831362,St Mary's Rd + Moraga Library,Saint Mary's Road and Moraga Library,37.841046,-122.123049,0,,1
1365,831365,St Mary's Rd + Moraga Library,Saint Mary's Road and Moraga Library,37.841161,-122.123069,0,,0
1225,831225,St Mary's Rd + Saint Mary's Ballfields,Saint  Mary's Road and Saint Mary's Ballfields,37.876796,-122.100539,0,,0
1222,831222,St Mary's Rd + Acampo Dr,Saint Mary's Road and Acampo Drive,37.88455,-122.113949,0,,0
1238,831238,St Mary's Rd + Avalon Ave,Saint Mary's Road and Avalon Avenue,37.885021,-122.11522,0,,1
1363,831363,St Mary's Rd + Carter Dr,Saint Mary's Road and Carter Drive,37.842488,-122.117904,0,,0
1364,831364,St Mary's Rd + Carter Dr,Saint Mary's Road and Carter Drive,37.8426,-122.117942,0,,0
1322,831322,St Mary's College,Saint Mary's College,37.842095,-122.110135,0,,1
1893,831893,S Main St + Creekside Dr,South Main Street and Creekside Drive,37.887685,-122.056034,0,,1
1054,831054,S Main St + Crest Ave,South Main Street and Crest Avenue,37.881105,-122.051007,0,,1
1891,831891,S Main St + Creekside Dr,South Main Street and Creekside Drive,37.886918,-122.055755,0,,1
1232,831232,St Mary's Rd + Driftwood Dr,Saint  Mary's Road and Driftwood Drive,37.857616,-122.101969,0,,0
1229,831229,St Mary's Rd + Driftwood Dr,Saint  Mary's Road and Driftwood Drive,37.857326,-122.102049,0,,0
1235,831235,St Mary's Rd + Glenside Dr,Saint  Mary's Road and Glenside Drive,37.871981,-122.098234,0,,1
1236,831236,St Mary's Rd + Glenside Dr,Saint Mary's Road and Glenside Drive,37.880921,-122.10328,0,,0
1223,831223,St Mary's Rd + Hope Ln,Saint Mary's Road and Hope Lane,37.88337,-122.109915,0,,0
1237,831237,St Mary's Rd + Hope Ln,Saint Mary's Road and Hope Lane,37.883456,-122.110035,0,,0
1894,831894,S Main St + Lilac Dr,South Main Street and Lilac Drive,37.890506,-122.057504,0,,1
1826,831826,S Main St + Newell Ave,South Main Street and Newell Avenue,37.893599,-122.058271,0,,1
1895,831895,S Main St + Newell Ave,South Main Street and Newell Avenue,37.892636,-122.05812,0,,1
1233,831233,St Mary's Rd + Rohrer Dr,Saint  Mary's Road and Rohrer Drive,37.859006,-122.10173,0,,0
1228,831228,St Mary's Rd + Rohrer Dr,Saint  Mary's Road and Rohrer Drive,37.859012,-122.101763,0,,0
1892,831892,S Main St + Rudgear Rd,South Main Street and Rudgear Road,37.87926,-122.050054,0,,1
1055,831055,S Main St + Rudgear Rd,South Main Street and Rudgear Road,37.879363,-122.050272,0,,1
1226,831226,St Mary's Rd + Woodview Dr,Saint  Mary's Road and Woodview Drive,37.871321,-122.098492,0,,1
1890,831890,S Main St + Kaiser Medical Center,South Main Street and Kaiser Medical Center,37.890998,-122.057862,0,,1
1234,831234,St Mary's Rd + Lafayette Community Center,Saint  Mary's Road and Lafayette Community Center,37.864768,-122.099962,0,,1
1227,831227,St Mary's Rd + Lafayette Community Center,Saint  Mary's Road and Lafayette Community Center,37.864715,-122.100068,0,,0
802,83802,Solano Way + Avon Ave,Solano Way and Avon Avenue,37.992711,-122.049715,0,,1
799,83799,Solano Way + Grant St,Solano Way and Grant Street,37.98964,-122.041947,0,,1
800,83800,Solano Way + Grant St,Solano Way and Grant Street,37.989751,-122.042047,0,,1
803,83803,Solano Way + Hilltop Rd,Solano Way and Hilltop Road,37.994401,-122.05198,0,,1
796,83796,Solano Way + Hilltop Rd,Solano Way and Hilltop Road,37.994345,-122.05198,0,,1
801,83801,Solano Way + Hillside Ave,Solano Way and Hillside Avenue,37.990808,-122.045722,0,,1
795,83795,Solano Way + Marsh Dr,Solano Way and Marsh Drive,37.998767,-122.053109,0,,0
804,83804,Solano Way + Olivera Rd,Solano Way and Olivera Road,37.998576,-122.052894,0,,1
797,83797,Solano Way + Solano Ct,Solano Way and Solano Court,37.992636,-122.049655,0,,1
798,83798,Solano Way + Westgate Ave,Solano Way and Westgate Avenue,37.990641,-122.045344,0,,1
433,83433,Somersville Rd + Buchanan Rd,Somersville Road and Buchanan Road,37.998401,-121.843889,0,,1
1695,831695,San Ramon Transit Center,San Ramon Transit Center,37.770486,-121.960337,0,S7,1
1696,831696,San Ramon Transit Center,San Ramon Transit Center,37.770475,-121.960257,0,S7,1
1697,831697,San Ramon Transit Center,San Ramon Transit Center,37.770443,-121.96032,0,S7,1
1699,831699,San Ramon Transit Center,San Ramon Transit Center,37.770211,-121.960297,0,S7,1
1700,831700,San Ramon Transit Center,San Ramon Transit Center,37.770466,-121.960417,0,S7,1
2052,832052,San Ramon Transit Center,San Ramon Transit Center,37.770546,-121.960511,0,S7,1
S7,S7,San Ramon Transit Center,San Ramon Transit Center,37.770184,-121.960345,1,,1
1667,831667,San Ramon Valley Blvd + Courtyard Center,San Ramon Valley Boulevard and Courtyard Center,37.774718,-121.976192,0,,1
1680,831680,San Ramon Valley Blvd + Twin Canyon Shopping Center,San Ramon Valley Boulevard and Twin Canyon Shopping Center,37.7726,-121.974245,0,,1
1676,831676,San Ramon Valley Blvd + Regal Crow Canyon,San Ramon Valley Boulevard and Regal Crow Canyon,37.772178,-121.974225,0,,1
1125,831125,San Ramon Valley Blvd + Danville Town And Country Shopping Center,San Ramon Valley Boulevard and Danville Town and Country Shopping Center,37.81523,-121.996397,0,,1
1130,831130,San Ramon Valley Blvd + Bank Of America,San Ramon Valley Boulevard and Bank of America,37.815338,-121.996354,0,,1
1669,831669,San Ramon Valley Blvd + Barnwood Dr,San Ramon Valley Boulevard and Barnwood Drive,37.754575,-121.962562,0,,1
1672,831672,San Ramon Valley Blvd + Bollinger Crossing,San Ramon Valley Boulevard and Bollinger Crossing,37.757985,-121.966555,0,,1
1668,831668,San Ramon Valley Blvd + Bollinger Canyon Rd,San Ramon Valley Boulevard and Bollinger Canyon Road,37.75905,-121.967985,0,,1
1675,831675,San Ramon Valley Blvd + Crow Canyon Rd,San Ramon Valley Boulevard and Crow Canyon Road,37.77531,-121.97782,0,,1
1673,831673,San Ramon Valley Blvd + Fostoria Way,San Ramon Valley Boulevard and Fostoria Way,37.78089,-121.978357,0,,1
1679,831679,San Ramon Valley Blvd + Harness Dr,San Ramon Valley Boulevard and Harness Drive,37.757536,-121.9659,0,,0
1674,831674,San Ramon Valley Blvd + Hooper Dr,San Ramon Valley Boulevard and Hooper Drive,37.784938,-121.980145,0,,1
1664,831664,San Ramon Valley Blvd + Hooper Dr,San Ramon Valley Boulevard and Hooper Drive,37.784973,-121.980364,0,,1
1126,831126,San Ramon Valley Blvd + Livery-Mercantile,San Ramon Valley Boulevard and Livery-Mercantile,37.81337,-121.9959,0,,1
1678,831678,San Ramon Valley Blvd + Morgan Dr,San Ramon Valley Boulevard and Morgan Drive,37.751445,-121.960437,0,,0
1670,831670,San Ramon Valley Blvd + Morgan Dr,San Ramon Valley Boulevard and Morgan Drive,37.751218,-121.960475,0,,1
1665,831665,San Ramon Valley Blvd + Purdue Rd,San Ramon Valley Boulevard and Purdue Road,37.782446,-121.979232,0,,1
1128,831128,San Ramon Valley Blvd + Ridgeland Dr,San Ramon Valley Boulevard and Ridgeland Drive,37.789965,-121.98247,0,,0
1127,831127,San Ramon Valley Blvd + Ridgeland Dr,San Ramon Valley Boulevard and Ridgeland Drive,37.789488,-121.98245,0,,1
1131,831131,San Ramon Valley Blvd + Sonora Ave,San Ramon Valley Boulevard and Sonora Avenue,37.817366,-121.996417,0,,1
1124,831124,San Ramon Valley Blvd + Sonora Ave,San Ramon Valley Boulevard and Sonora Avenue,37.817636,-121.996655,0,,1
1129,831129,San Ramon Valley + Sycamore Square,San Ramon Valley Boulevard and Sycamore Square,37.812686,-121.995544,0,,1
1416,831416,Saint Stephens Dr + De Soto Ct,Saint Stephens Drive and De Soto Court,37.896618,-122.172044,0,,0
1414,831414,Saint Stephens Dr + E Altarinda Dr,Saint Stephens Drive and East Altarinda Drive,37.892878,-122.171725,0,,0
1415,831415,Saint Stephens Dr + Via Floreado,Saint Stephens Drive and Via Floreado,37.894563,-122.171945,0,,0
1239,831239,Stanley Blvd + Acalanes High School,Stanley Boulevard and Acalanes High School,37.902971,-122.096365,0,,1
1896,831896,Stewart Ave + Rudgear Rd,Stewart Avenue and Rudgear Road,37.879408,-122.035112,0,,0
1056,831056,Stone Valley Rd + Alamo Ranch Rd,Stone Valley Road and Alamo Ranch Road,37.851866,-122.025475,0,,1
1057,831057,Stone Valley Rd + Miranda Ave,Stone Valley Road and Miranda Avenue,37.852191,-122.016019,0,,1
1058,831058,Stone Valley Rd + Stonecreek Pl,Stone Valley Road and Stonecreek Place,37.847075,-121.996,0,,1
1132,831132,Stone Valley Rd + Monte Vista High,Stone Valley Road and Monte Vista High,37.844626,-121.983762,0,,1
1681,831681,Sunset Dr + Bishop Dr,Sunset Drive and Bishop Drive,37.763128,-121.961137,0,,1
879,83879,Sun Valley Blvd + Contra Costa Blvd,Sun Valley Boulevard and Contra Costa Boulevard,37.963383,-122.060524,0,,1
858,83858,Sun Valley Blvd + Santa Monica Dr,Sun Valley Boulevard and Santa Monica Drive,37.962945,-122.060842,0,,1
810,83810,Systron Dr + Monument Blvd,Systron Drive and Monument Boulevard,37.964086,-122.03086,0,,1
811,83811,Systron Dr + Monument Blvd,Systron Drive and Monument Boulevard,37.964248,-122.031039,0,,1
1133,831133,Sycamore Valley Rd + Brookside Dr,Sycamore Valley Road and Brookside Drive,37.811264,-121.986802,0,,1
1134,831134,Sycamore Valley Rd + Greenbrook Dr,Sycamore Valley Road and Greenbrook Drive,37.8124,-121.975437,0,,1
2185,832185,Tahiti Dr + Bahama Ct And Barbados Dr,Tahiti Drive between Bahama Court and Barbados Drive,37.782231,-121.957615,0,,1
1141,831141,Tassajara Ranch Dr + Blackstone Dr,Tassajara Ranch Drive and Blackstone Drive,37.793155,-121.921157,0,,1
1139,831139,Tassajara Ranch Dr + Blackstone Dr,Tassajara Ranch Drive and Blackstone Drive,37.795385,-121.918654,0,,1
1140,831140,Tassajara Ranch Dr + Blackstone Dr,Tassajara Ranch Drive and Blackstone Drive,37.79316,-121.92074,0,,1
1138,831138,Tassajara Ranch Dr + Center Way,Tassajara Ranch Drive and Center Way,37.797336,-121.917302,0,,1
1142,831142,Tassajara Ranch Dr + Mountain Ridge Dr,Tassajara Ranch Drive and Mountain Ridge Drive,37.795126,-121.918674,0,,1
1143,831143,Tassajara Ranch Dr + Zenith Ridge Dr,Tassajara Ranch Drive and Zenith Ridge Drive,37.797078,-121.917402,0,,1
1540,831540,Taylor Blvd + Apollo Way,Taylor Boulevard and Apollo Way,37.95819,-122.083372,0,,0
1543,831543,Taylor Blvd + Apollo Way,Taylor Boulevard and Apollo Way,37.957903,-122.083969,0,,0
1897,831897,Tice Valley Blvd + Grace Presbyterian Church,Tice Valley Boulevard and Grace Presbyterian Church,37.876455,-122.069484,0,,1
1899,831899,Tice Valley Blvd + Del Valle Theatre,Tice Valley Boulevard and Del Valle Theatre,37.87721,-122.073459,0,,1
1063,831063,Tice Valley Blvd + Byron Park,Tice Valley Boulevard and Byron Park,37.881848,-122.076557,0,,1
2265,832265,Tice Valley Blvd + Chives Way,Tice Valley Boulevard and Chives Way,37.876164,-122.068633,0,,1
1068,831068,Tice Valley Blvd + Crest Ave,Tice Valley Boulevard and Crest Avenue,37.875136,-122.052577,0,,0
1066,831066,Tice Valley Blvd + Montecillo Dr,Tice Valley Boulevard and Montecillo Drive,37.874795,-122.065232,0,,1
1065,831065,Tice Valley Blvd + Olympic Blvd,Tice Valley Boulevard and Olympic Boulevard,37.88408,-122.077809,0,,1
1064,831064,Tice Valley Blvd + Westborough Ln,Tice Valley Boulevard and Westborough Lane,37.883901,-122.07751,0,,1
1067,831067,Tice Valley Blvd + Castle Hill Ranch Rd,Tice Valley Boulevard and Castle Hill Ranch Road,37.875533,-122.057107,0,,0
1898,831898,Tice Valley Blvd + Rolling Hills Dr,Tice Valley Boulevard and Rolling Hills Drive,37.879951,-122.075425,0,,1
1069,831069,Tice Valley Blvd + Tice Valley Ln,Tice Valley Boulevard and Tice Valley Lane,37.875808,-122.066994,0,,1
840,83840,Treat Blvd + Bel Air Dr,Treat Boulevard and Bel Air Drive,37.962325,-121.994014,0,,1
812,83812,Treat Blvd + Bel Air Dr,Treat Boulevard and Bel Air Drive,37.962376,-121.994192,0,,1
830,83830,Treat Blvd + Arkell Rd,Treat Boulevard and Arkell Road,37.932571,-122.036702,0,,1
823,83823,Treat Blvd + Arkell Rd,Treat Boulevard and Arkell Road,37.93325,-122.035907,0,,1
833,83833,Treat Blvd + Blarney Ave,Treat Boulevard and Blarney Avenue,37.941273,-122.020927,0,,0
819,83819,Treat Blvd + Blarney Ave,Treat Boulevard and Blarney Avenue,37.941,-122.02172,0,,0
828,83828,Treat Blvd + Candelero Dr,Treat Boulevard and Candelero Drive,37.927715,-122.044847,0,,1
825,83825,Treat Blvd + Candelero Dr,Treat Boulevard and Candelero Drive,37.92754,-122.045504,0,,1
829,83829,Treat Blvd + Carriage Dr,Treat Boulevard and Carriage Drive,37.930826,-122.039682,0,,1
824,83824,Treat Blvd + Carriage Dr,Treat Boulevard and Carriage Drive,37.931022,-122.039902,0,,1
826,83826,Treat Blvd + Cherry Ln,Treat Boulevard and Cherry Lane,37.926586,-122.050789,0,,1
835,83835,Treat Blvd + Citrus Ave,Treat Boulevard and Citrus Avenue,37.945056,-122.015324,0,,0
838,83838,Treat Blvd + Cowell Rd,Treat Boulevard and Cowell Road,37.955666,-122.001117,0,,1
814,83814,Treat Blvd + Cowell Rd,Treat Boulevard and Cowell Road,37.955143,-122.002297,0,,0
837,83837,Treat Blvd + Kingswood Dr,Treat Boulevard and Kingswood Drive,37.95048,-122.005429,0,,0
813,83813,Treat Blvd + Lancelot Dr,Treat Boulevard and Lancelot Drive,37.958759,-121.997559,0,,0
836,83836,Treat Blvd + Navaronne Way,Treat Boulevard and Navaronne Way,37.946773,-122.012164,0,,0
816,83816,Treat Blvd + Navaronne Way,Treat Boulevard and Navaronne Way,37.946739,-122.012993,0,,1
839,83839,Treat Blvd + Pembroke Dr,Treat Boulevard and Pembroke Drive,37.95795,-121.998261,0,,1
815,83815,Treat Blvd + Thompson Rd,Treat Boulevard and Thompson Road,37.9523,-122.00529,0,,0
831,83831,Treat Blvd + Winton Dr,Treat Boulevard and Winton Drive,37.93451,-122.032907,0,,1
822,83822,Treat Blvd + Winton Dr,Treat Boulevard and Winton Drive,37.934661,-122.033165,0,,1
2084,832084,Trinity Ave + St Pauls Episcopal Church,Trinity Avenue and Saint Pauls Episcopal Church,37.90141,-122.068352,0,,1
2085,832085,Trinity Ave + St Pauls Episcopal Church,Trinity Avenue and Saint Pauls Episcopal Church,37.901341,-122.068074,0,,1
827,83827,Treat Blvd + Jones Rd And Cherry Ln,Treat Boulevard between Jones Road and Cherry Lane,37.926464,-122.052483,0,,1
832,83832,Treat Blvd + Oak Grove Rd,Treat Boulevard and Oak Grove Road,37.938308,-122.025575,0,,1
820,83820,Treat Blvd + Oak Grove Rd,Treat Boulevard and Oak Grove Road,37.938865,-122.02492,0,,1
1903,831903,Trotter Way + Bridle Ln,Trotter Way and Bridle Lane,37.87065,-122.030105,0,,0
1904,831904,Trotter Way + Dapplegray Ln,Trotter Way and Dapplegray Lane,37.869398,-122.029609,0,,0
2198,832198,Treat Blvd + Oak Grove Plaza Driveway,Treat Boulevard and Oak Grove Plaza Driveway,37.937888,-122.026827,0,,1
1902,831902,Trotter Way + Lariat Ln,Trotter Way and Lariat Lane,37.872906,-122.031914,0,,0
1901,831901,Trotter Way + Stewart Ave,Trotter Way and Stewart Avenue,37.875671,-122.031675,0,,1
821,83821,Treat Blvd + Royal Anne Ln,Treat Boulevard and Royal Anne Lane,37.936625,-122.02935,0,,1
817,83817,Treat Blvd + San Miguel Rd,Treat Boulevard and San Miguel Road,37.945533,-122.015025,0,,0
834,83834,Treat Blvd + San Simeon Dr,Treat Boulevard and San Simeon Drive,37.942903,-122.018522,0,,1
818,83818,Treat Blvd + San Simeon Dr,Treat Boulevard and San Simeon Drive,37.942973,-122.0188,0,,1
633,83633,UFCW And Employers Plaza,United Food and Commercial Workers and Employers Plaza,37.973667,-122.060784,0,,1
1248,831248,Upper Happy Valley Rd + Los Arabis Dr,Upper Happy Valley Road and Los Arabis Drive,37.89516,-122.151307,0,,0
1246,831246,Upper Happy Valley Rd + N Peardale Dr,Upper Happy Valley Road and North Peardale Drive,37.899898,-122.150956,0,,0
1245,831245,Upper Happy Valley Rd + Oleander Dr,Upper Happy Valley Road and Oleander Drive,37.903035,-122.153129,0,,0
1247,831247,Upper Happy Valley Rd + Rahara Dr,Upper Happy Valley Road and Rahara Drive,37.898124,-122.15091,0,,0
1249,831249,VA Clinic,Veterans Administration Clinic,37.994031,-122.114485,0,,1
1153,831153,Village Pkwy + Amador Valley Blvd,Village Parkway and Amador Valley Boulevard,37.709716,-121.926857,0,,1
1547,831547,Viking Dr + Valley View Middle,Viking Drive and Valley View Middle,37.965901,-122.068232,0,,1
1546,831546,Viking Dr + College Park High,Viking Drive and College Park High,37.965846,-122.070994,0,,1
1548,831548,Viking Dr + Diablo Valley College,Viking Drive and Diablo Valley College,37.96591,-122.070637,0,,1
1549,831549,Viking Dr + Norse Dr,Viking Drive and Norse Drive,37.965823,-122.075207,0,,1
1544,831544,Viking Dr + Odin Dr,Viking Drive and Odin Drive,37.96463,-122.078316,0,,1
1550,831550,Viking Dr + Odin Dr,Viking Drive and Odin Drive,37.964706,-122.078425,0,,1
1545,831545,Viking Dr + Stubbs Rd,Viking Drive and Stubbs Road,37.965766,-122.07459,0,,1
1151,831151,Village Pkwy + Brighton Dr,Village Parkway and Brighton Drive,37.718273,-121.926839,0,,1
1150,831150,Village Pkwy + Davona Dr,Village Parkway and Davona Drive,37.72165,-121.92658,0,,1
1689,831689,Village Pkwy + Elmwood Dr,Village Parkway and Elmwood Drive,37.727435,-121.930694,0,,1
1149,831149,Village Pkwy + Kimball Ave,Village Parkway and Kimball Avenue,37.725841,-121.929322,0,,1
1152,831152,Village Pkwy + Tamarack Dr,Village Parkway and Tamarack Drive,37.714515,-121.927163,0,,1
2215,832215,Vista Way + Pine St,Vista Way and Pine Street,37.99949,-122.122888,0,,0
2222,832222,Vista Way + Pine St,Vista Way and Pine Street,37.999535,-122.12287,0,,0
1417,831417,Via Las Cruces + Honey Hill Rd,Via Las Cruces and Honey Hill Road,37.899793,-122.170275,0,,0
1418,831418,Via Las Cruces + Las Vegas Rd,Via Las Cruces and Las Vegas Road,37.899076,-122.172342,0,,0
2195,832195,N Via Monte + Ygnacio Valley Rd And Shadelands Dr,North Via Monte between Ygnacio Valley Road and Shadelands Drive,37.927166,-122.019257,0,,1
1929,831929,Walnut Blvd + Golden Hill Pl,Walnut Boulevard and Golden Hill Place,37.891038,-122.03231,0,,0
1928,831928,Walnut Blvd + Fraser Dr,Walnut Boulevard and Fraser Drive,37.894423,-122.040934,0,,1
1926,831926,Walnut Blvd + Homestead Ave,Walnut Boulevard and Homestead Avenue,37.90056,-122.050112,0,,0
2256,832256,Walnut Blvd Flag Stop Area 1,Walnut Boulevard Flag Stop Area One,37.889776,-122.025393,0,,1
2175,832175,Walnut Blvd + Scots Ln,Walnut Boulevard and Scots Lane,37.892946,-122.035847,0,,0
1925,831925,Walnut Blvd + Sierra Dr,Walnut Boulevard and Sierra Drive,37.903353,-122.052497,0,,0
1927,831927,Walnut Blvd + Walker Ave,Walnut Boulevard and Walker Avenue,37.898386,-122.048125,0,,0
857,83857,Washington Blvd + Clayton Rd,Washington Boulevard and Clayton Road,37.951128,-121.956184,0,,1
853,83853,Washington Blvd + Clayton Rd,Washington Boulevard and Clayton Road,37.95083,-121.95678,0,,1
856,83856,Washington Blvd + Kelrose Ct,Washington Boulevard and Kelrose Court,37.948918,-121.956304,0,,0
854,83854,Washington Blvd + Kelrose Ct,Washington Boulevard and Kelrose Court,37.94934,-121.956622,0,,1
855,83855,Washington Blvd + Pennsylvania Blvd,Washington Boulevard and Pennsylvania Boulevard,37.948045,-121.95676,0,,1
1924,831924,Walnut Blvd + Ygnacio Valley Rd,Walnut Boulevard and Ygnacio Valley Road,37.907627,-122.054726,0,,1
1923,831923,Walnut Blvd + Ygnacio Valley Rd,Walnut Boulevard and Ygnacio Valley Road,37.909317,-122.054963,0,,1
844,83844,West St + Forestview Ave,West Street and Forestview Avenue,37.976603,-121.992027,0,,1
1551,831551,W Hookston Rd + Hookston Senior Homes,West Hookston Road and Hookston Senior Homes,37.940559,-122.062851,0,,1
852,83852,West St + El Dorado Middle School,West Street and El Dorado Middle School,37.976781,-121.991789,0,,1
847,83847,West St + Chestnut Ave,West Street and Chestnut Avenue,37.972513,-121.996994,0,,0
846,83846,West St + Clayton Way,West Street and Clayton Way,37.9734,-121.9959,0,,0
850,83850,West St + Denver St,West Street and Denver Street,37.971846,-121.997749,0,,0
845,83845,West St + Glendale Ave,West Street and Glendale Avenue,37.974961,-121.993974,0,,1
849,83849,West St + Salem St,West Street and Salem Street,37.970695,-121.99912,0,,0
848,83848,West St + Wesley Ct,West Street and Wesley Court,37.970018,-121.999974,0,,0
851,83851,West St + Wilson Ln,West Street and Wilson Lane,37.974298,-121.994709,0,,1
2107,832107,Windemere Pkwy + Albion Rd,Windemere Parkway and Albion Road,37.761191,-121.888275,0,,1
2110,832110,Windemere Pkwy + Bethany Rd,Windemere Parkway and Bethany Road,37.760476,-121.88742,0,,1
2111,832111,Windemere Pkwy + Bethany Rd,Windemere Parkway and Bethany Road,37.757433,-121.887044,0,,1
2105,832105,Windemere Pkwy + E Branch Pkwy,Windemere Parkway and East Branch Parkway,37.749633,-121.889605,0,,1
2109,832109,Windemere Pkwy + Harcourt Way,Windemere Parkway and Harcourt Way,37.762725,-121.895189,0,,1
2108,832108,Windemere Pkwy + Harcourt Way,Windemere Parkway and Harcourt Way,37.762776,-121.894115,0,,1
2106,832106,Windemere Pkwy + Longleaf Cir,Windemere Parkway and Longleaf Circle,37.758088,-121.886269,0,,1
868,83868,Willow Pass Rd + Ashdale Dr,Willow Pass Road and Ashdale Drive,37.988905,-122.00684,0,,1
869,83869,Willow Pass Rd + Ashdale Dr,Willow Pass Road and Ashdale Drive,37.988678,-122.00734,0,,0
859,83859,Willow Pass Rd + Diamond Blvd,Willow Pass Road and Diamond Boulevard,37.96901,-122.051544,0,,1
863,83863,Willow Pass Rd + Esperanza Dr,Willow Pass Road and Esperanza Drive,37.980751,-122.021185,0,,1
874,83874,Willow Pass Rd + Esperanza Dr,Willow Pass Road and Esperanza Drive,37.98076,-122.02194,0,,1
860,83860,Willow Pass Rd + Franquette Ave,Willow Pass Road and Franquette Avenue,37.96994,-122.050112,0,,1
866,83866,Willow Pass Rd + Granada Dr,Willow Pass Road and Granada Drive,37.986143,-122.010674,0,,1
873,83873,Willow Pass Rd + N Sixth St,Willow Pass Road and North Sixth Street,37.981999,-122.018649,0,,1
864,83864,Willow Pass Rd + Sixth St,Willow Pass Road and Sixth Street,37.981517,-122.019364,0,,1
878,83878,Willow Pass Rd + Waterworld Pkwy,Willow Pass Road and Waterworld Pkwy,37.969375,-122.051415,0,,1
872,83872,Willow Pass Rd + East Olivera Rd,Willow Pass Road and East Olivera Road,37.983609,-122.015209,0,,0
865,83865,Willow Pass Rd + Farm Bureau Rd,Willow Pass Road and Farm Bureau Road,37.983047,-122.016053,0,,1
867,83867,Willow Pass Rd + San Vincente Dr,Willow Pass Road and San Vincente Drive,37.987308,-122.009025,0,,1
870,83870,Willow Pass Rd + San Vincente Dr,Willow Pass Road and San Vincente Drive,37.987236,-122.009384,0,,1
2141,832141,Ygnacio Valley Rd + Diablo Creek Dentistry,Ygnacio Valley Road and Diablo Creek Dentistry,37.92129,-122.032787,0,,1
1933,831933,Ygnacio Valley Rd + Mendocino Farms,Ygnacio Valley Road and Mendocino Farms,37.91883,-122.037794,0,,1
1936,831936,Ygnacio Valley Rd + Bancroft Rd,Ygnacio Valley Road and Bancroft Road,37.92038,-122.035749,0,,1
1930,831930,Ygnacio Valley Rd + Civic Dr,Ygnacio Valley Road and Civic Drive,37.906563,-122.059967,0,,1
1938,831938,Ygnacio Valley Rd + Homestead Ave,Ygnacio Valley Road and Homestead Avenue,37.90919,-122.051842,0,,1
1937,831937,Ygnacio Valley Rd + Kinross Dr,Ygnacio Valley Road and Kinross Drive,37.913036,-122.044152,0,,1
1935,831935,Ygnacio Valley Rd + Lennon Ln,Ygnacio Valley Road and Lennon Lane,37.923755,-122.027703,0,,1
2095,832095,Ygnacio Valley Rd + Marchbanks Dr,Ygnacio Valley Road and Marchbanks Drive,37.911325,-122.046674,0,,1
881,83881,Ygnacio Valley Rd + Michigan Blvd,Ygnacio Valley Road and Michigan Boulevard,37.947635,-121.963139,0,,2
880,83880,Ygnacio Valley Rd + Michigan Blvd,Ygnacio Valley Road and Michigan Boulevard,37.947631,-121.963615,0,,1
1931,831931,Ygnacio Valley Rd + Walnut Blvd,Ygnacio Valley Road and Walnut Boulevard,37.907997,-122.055153,0,,1
2143,832143,Ygnacio Valley Rd + Walnut Blvd,Ygnacio Valley Road and Walnut Boulevard,37.908013,-122.055477,0,,1
1934,831934,Ygnacio Valley Rd + Wimbledon Rd,Ygnacio Valley Road and Wimbledon Road,37.92266,-122.02949,0,,1
1939,831939,Ygnacio Valley Rd + N Civic Dr,Ygnacio Valley Road and North Civic Drive,37.907211,-122.057892,0,,1
882,83882,Ygnacio Valley Rd + Park Highlands,Ygnacio Valley Road and Park Highlands,37.950019,-121.960549,0,,1
